YEAR_ID,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,PRODUCTLINE,COUNTRY,DEALSIZE
2003,29,81.25,2,2356.25,Sports clothes,Australia,Small
2003,25,80.54,1,2013.5,Sports clothes,Denmark,Small
2003,39,71.98,15,2807.22,Sports clothes,Italy,Small
2003,44,69.84,12,3072.96,Sports clothes,USA,Medium
2003,25,76.26,16,1906.5,Sports clothes,Australia,Small
2003,45,76.26,6,3431.7,Sports clothes,USA,Medium
2003,23,72.7,3,1672.1,Sports clothes,UK,Small
2003,36,85.25,13,3069,Sports clothes,UK,Medium
2003,22,77.9,12,1713.8,Sports clothes,USA,Small
2003,25,60.26,6,1506.5,Sports clothes,Australia,Small
2003,37,72.76,5,2692.12,Sports clothes,Denmark,Small
2003,32,75.69,3,2422.08,Sports clothes,USA,Small
2003,47,74.22,16,3488.34,Sports clothes,USA,Medium
2003,37,69.82,4,2583.34,Tshirts,USA,Small
2003,20,62.47,10,1249.4,Tshirts,USA,Small
2003,27,72.02,1,1944.54,Tshirts,Norway,Small
2003,35,55.49,6,1942.15,Tshirts,Spain,Small
2003,47,69.36,2,3259.92,Tshirts,USA,Medium
2003,20,60.69,8,1213.8,Tshirts,USA,Small
2003,20,54.33,2,1086.6,Tshirts,Finland,Small
2003,25,65.31,4,1632.75,Tshirts,Australia,Small
2003,25,69.36,9,1734,Tshirts,Singapore,Small
2003,27,68.78,8,1857.06,Tshirts,Italy,Small
2003,31,60.11,3,1863.41,Tshirts,Spain,Small
2003,44,66.47,3,2924.68,Tshirts,USA,Small
2003,49,46.82,4,2294.18,trouser,USA,Small
2003,25,100,3,2845.75,trouser,USA,Small
2003,35,98.05,1,3431.75,trouser,Australia,Medium
2003,35,93.54,3,3273.9,trouser,France,Medium
2003,43,95.8,7,4119.4,trouser,USA,Medium
2003,44,100,15,5355.68,trouser,USA,Medium
2003,50,100,2,5747.5,trouser,USA,Medium
2003,48,100,10,5355.36,trouser,France,Medium
2003,25,100,2,2535.75,trouser,Norway,Small
2003,39,100,3,4351.23,trouser,USA,Medium
2003,29,59.37,15,1721.73,trouser,UK,Small
2003,50,59.87,1,2993.5,trouser,France,Small
2003,26,49.81,1,1295.06,trouser,France,Small
2003,47,56.85,8,2671.95,trouser,Australia,Small
2003,23,53.33,7,1226.59,trouser,Denmark,Small
2003,34,42.76,5,1453.84,trouser,USA,Small
2003,34,53.83,1,1830.22,trouser,Norway,Small
2003,47,53.83,6,2530.01,trouser,USA,Small
2003,45,49.81,12,2241.45,trouser,USA,Small
2003,22,51.32,3,1129.04,trouser,Norway,Small
2003,28,88.63,4,2481.64,trouser,Italy,Small
2003,39,100,10,4651.53,trouser,Australia,Medium
2003,41,94.1,5,3858.1,trouser,Spain,Medium
2003,40,87.54,16,3501.6,trouser,USA,Medium
2003,49,100,11,6433.7,trouser,USA,Medium
2003,45,31.2,3,1404,trouser,Germany,Small
2003,20,35.51,3,710.2,trouser,UK,Small
2003,45,37.84,2,1702.8,trouser,USA,Small
2003,36,33.19,7,1194.84,trouser,USA,Small
2003,37,27.22,5,1007.14,trouser,USA,Small
2003,31,31.53,9,977.43,trouser,Italy,Small
2003,39,36.84,6,1436.76,trouser,USA,Small
2003,26,29.21,10,759.46,trouser,Australia,Small
2003,32,37.17,5,1189.44,trouser,Spain,Small
2003,38,83.03,7,3155.14,Sports clothes,USA,Medium
2003,34,83.79,5,2848.86,Sports clothes,Australia,Small
2003,43,83.03,7,3570.29,Sports clothes,France,Medium
2003,47,83.03,11,3902.41,Sports clothes,USA,Medium
2003,22,67.03,1,1474.66,Sports clothes,Norway,Small
2003,29,75.41,6,2186.89,Sports clothes,USA,Small
2003,28,68.55,14,1919.4,Sports clothes,France,Small
2003,40,91.4,6,3656,Sports clothes,Norway,Medium
2003,25,73.88,7,1847,Sports clothes,USA,Small
2003,43,100,9,6341.21,rainwear,Denmark,Medium
2003,41,100,3,5189.78,rainwear,Singapore,Medium
2003,45,100,9,6027.75,rainwear,UK,Medium
2003,33,100,6,3366,rainwear,USA,Medium
2003,40,100,5,5456.4,rainwear,Spain,Medium
2003,33,100,16,3812.16,rainwear,Sweden,Medium
2003,50,100,7,6083,rainwear,Spain,Medium
2003,30,100,7,3170.7,rainwear,USA,Medium
2003,41,100,13,4534.6,rainwear,Spain,Medium
2003,46,53.76,2,2472.96,rainwear,Germany,Small
2003,39,44.35,2,1729.65,rainwear,UK,Small
2003,22,45.25,1,995.5,rainwear,USA,Small
2003,49,49.28,6,2414.72,rainwear,USA,Small
2003,43,36.29,4,1560.47,rainwear,USA,Small
2003,27,41.22,8,1112.94,rainwear,Italy,Small
2003,31,36.74,5,1138.94,rainwear,USA,Small
2003,20,50.62,9,1012.4,rainwear,Australia,Small
2003,24,38.08,4,913.92,rainwear,Spain,Small
2003,36,100,1,3680.28,Sports clothes,Norway,Medium
2003,21,100,5,2925.09,Sports clothes,France,Small
2003,27,100,1,3415.77,Sports clothes,Spain,Medium
2003,47,100,1,5105.14,Sports clothes,USA,Medium
2003,42,100,8,5098.8,Sports clothes,Finland,Medium
2003,32,100,17,4661.76,Sports clothes,Singapore,Medium
2003,28,100,6,2969.96,Sports clothes,UK,Small
2003,24,100,11,3496.32,Sports clothes,Spain,Medium
2003,49,100,1,5760.93,Sports clothes,France,Medium
2003,46,100,12,6819.04,Sports clothes,USA,Medium
2003,35,58.87,15,2060.45,Sports clothes,Philippines,Small
2003,32,76.88,2,2460.16,Sports clothes,France,Small
2003,29,61.64,16,1787.56,Sports clothes,USA,Small
2003,27,60.95,3,1645.65,Sports clothes,USA,Small
2003,27,80.34,11,2169.18,Sports clothes,USA,Small
2003,38,74.11,11,2816.18,Sports clothes,Australia,Small
2003,35,72.03,6,2521.05,Sports clothes,France,Small
2003,42,76.19,3,3199.98,Sports clothes,Spain,Medium
2003,43,78.15,11,3360.45,shorts,UK,Medium
2003,32,72.7,10,2326.4,shorts,USA,Small
2003,21,73.6,4,1545.6,shorts,Australia,Small
2003,20,100,3,2144.6,shorts,Denmark,Small
2003,22,74.51,1,1639.22,shorts,USA,Small
2003,36,73.6,14,2649.6,shorts,USA,Small
2003,46,83.6,2,3845.6,shorts,USA,Medium
2003,47,96.32,8,4527.04,shorts,USA,Medium
2003,49,100,5,5298.86,shorts,UK,Medium
2003,44,39.6,10,1742.4,shorts,Spain,Small
2003,24,30.06,1,721.44,shorts,France,Small
2003,39,38.19,12,1489.41,shorts,USA,Small
2003,21,42.43,6,891.03,shorts,Finland,Small
2003,30,40.31,4,1209.3,shorts,Finland,Small
2003,27,31.82,13,859.14,shorts,Singapore,Small
2003,37,31.12,2,1151.44,shorts,UK,Small
2003,42,31.82,7,1336.44,shorts,Spain,Small
2003,32,28.29,7,905.28,shorts,USA,Small
2003,42,29.7,8,1247.4,shorts,USA,Small
2003,49,74.68,13,3659.32,Sports clothes,Italy,Medium
2003,41,59.6,4,2443.6,Sports clothes,Austria,Small
2003,35,67.14,5,2349.9,Sports clothes,USA,Small
2003,27,60.97,8,1646.19,Sports clothes,USA,Small
2003,23,72.62,6,1670.26,Sports clothes,Finland,Small
2003,21,69.88,2,1467.48,Sports clothes,Sweden,Small
2003,34,80.84,5,2748.56,Sports clothes,France,Small
2003,22,69.2,2,1522.4,Sports clothes,UK,Small
2003,48,67.82,5,3255.36,Sports clothes,Philippines,Medium
2003,46,100,10,5942.28,shorts,UK,Medium
2003,25,93.95,9,2348.75,shorts,USA,Small
2003,34,100,3,4392.12,shorts,Australia,Medium
2003,25,100,2,2759.75,shorts,Denmark,Small
2003,23,100,16,2728.03,shorts,Italy,Small
2003,20,100,13,2395.8,shorts,USA,Small
2003,23,100,1,3052.33,shorts,USA,Medium
2003,42,100,7,4242,shorts,USA,Medium
2003,45,100,4,5548.95,shorts,UK,Medium
2003,29,32.1,6,930.9,shorts,USA,Small
2003,39,30.96,4,1207.44,shorts,France,Small
2003,20,35.87,1,717.4,shorts,USA,Small
2003,25,42.67,1,1066.75,shorts,USA,Small
2003,42,37,2,1554,shorts,USA,Small
2003,36,35.49,4,1277.64,shorts,Canada,Small
2003,37,42.67,8,1578.79,shorts,Norway,Small
2003,30,30.59,13,917.7,shorts,USA,Small
2003,21,37,2,777,shorts,Spain,Small
2003,48,34.36,10,1649.28,shorts,Norway,Small
2003,44,72.58,4,3193.52,shorts,Denmark,Medium
2003,35,87.62,13,3066.7,shorts,Austria,Medium
2003,41,94.71,4,3883.11,shorts,UK,Medium
2003,49,98.25,1,4814.25,shorts,USA,Medium
2003,31,91.17,2,2826.27,shorts,USA,Small
2003,20,79.66,11,1593.2,shorts,Sweden,Small
2003,45,72.58,2,3266.1,shorts,Spain,Medium
2003,33,74.35,2,2453.55,shorts,USA,Small
2003,47,83.2,8,3910.4,shorts,Spain,Medium
2003,27,73.62,12,1987.74,shorts,UK,Small
2003,49,83.04,11,4068.96,Underwares,USA,Medium
2003,31,73.62,5,2282.22,Underwares,Australia,Small
2003,20,77.05,4,1541,Underwares,Denmark,Small
2003,24,81.33,2,1951.92,Underwares,USA,Small
2003,33,94.17,15,3107.61,Underwares,USA,Medium
2003,32,72.77,3,2328.64,Underwares,USA,Small
2003,40,79.62,9,3184.8,Underwares,USA,Medium
2003,48,74.48,6,3575.04,Underwares,UK,Medium
2003,30,63.07,5,1892.1,Underwares,Philippines,Small
2003,34,50.21,9,1707.14,Underwares,France,Small
2003,27,66.13,6,1785.51,Underwares,USA,Small
2003,30,68.58,6,2057.4,Underwares,USA,Small
2003,50,69.8,1,3490,Underwares,USA,Medium
2003,34,50.21,1,1707.14,shorts,Australia,Small
2003,23,65.52,13,1506.96,shorts,Norway,Small
2003,48,60.01,2,2880.48,shorts,Germany,Small
2003,34,64.9,7,2206.6,shorts,Spain,Small
2003,31,58.78,4,1822.18,shorts,Germany,Small
2003,31,52.6,14,1630.6,shorts,Italy,Small
2003,20,72.98,5,1459.6,shorts,Austria,Small
2003,29,59.18,6,1716.22,shorts,USA,Small
2003,33,77.59,9,2560.47,shorts,USA,Small
2003,34,55.89,7,1900.26,shorts,Finland,Small
2003,32,63.12,3,2019.84,shorts,Sweden,Small
2003,27,73.64,6,1988.28,shorts,France,Small
2003,21,69.04,3,1449.84,shorts,UK,Small
2003,27,71.67,6,1935.09,shorts,Philippines,Small
2003,37,100,14,3724.42,shorts,UK,Medium
2003,43,100,13,5203,shorts,USA,Medium
2003,27,100,7,3469.5,shorts,Australia,Medium
2003,30,100,6,3148.2,shorts,Denmark,Medium
2003,22,98.51,4,2167.22,shorts,USA,Small
2003,49,100,17,6244.07,shorts,USA,Medium
2003,46,100,5,5566,shorts,USA,Medium
2003,48,91.02,11,4368.96,shorts,USA,Medium
2003,22,96.37,2,2120.14,shorts,Norway,Small
2003,50,79.67,1,3983.5,shorts,Denmark,Medium
2003,35,90.57,10,3169.95,shorts,Austria,Medium
2003,50,77.99,1,3899.5,shorts,UK,Medium
2003,23,80.51,14,1851.73,shorts,USA,Small
2003,37,67.93,12,2513.41,shorts,Finland,Small
2003,29,83.86,8,2431.94,shorts,Sweden,Small
2003,21,72.12,11,1514.52,shorts,France,Small
2003,36,85.54,8,3079.44,shorts,UK,Medium
2003,22,86.38,5,1900.36,shorts,Spain,Small
2003,40,100,1,5448.8,shorts,Philippines,Medium
2003,43,100,5,5494.97,shorts,France,Medium
2003,47,100,2,6336.07,shorts,USA,Medium
2003,23,100,2,2906.97,shorts,USA,Small
2003,35,100,3,4767.7,shorts,USA,Medium
2003,34,100,1,3819.56,shorts,Austria,Medium
2003,25,100,9,3861.75,shorts,Norway,Medium
2003,45,100,14,6319.35,shorts,USA,Medium
2003,47,100,3,6996.42,shorts,Spain,Medium
2003,50,100,11,7723.5,Tshirts,Norway,Large
2003,50,64.83,11,3241.5,Tshirts,Italy,Medium
2003,28,70.29,2,1968.12,Tshirts,Austria,Small
2003,50,81.89,3,4094.5,Tshirts,USA,Medium
2003,28,66.19,6,1853.32,Tshirts,USA,Small
2003,44,77.11,4,3392.84,Tshirts,Finland,Medium
2003,27,73.02,18,1971.54,Tshirts,USA,Small
2003,30,72.33,3,2169.9,Tshirts,France,Small
2003,43,66.19,3,2846.17,Tshirts,Philippines,Small
2003,49,34.47,1,1689.03,Tshirts,USA,Small
2003,48,34.47,5,1654.56,Tshirts,UK,Small
2003,46,33.23,4,1528.58,Tshirts,USA,Small
2003,26,38.98,9,1013.48,Tshirts,USA,Small
2003,37,38.98,7,1442.26,Tshirts,USA,Small
2003,35,33.23,11,1163.05,Tshirts,Italy,Small
2003,23,42.26,8,971.98,Tshirts,USA,Small
2003,22,41.03,12,902.66,Tshirts,Australia,Small
2003,39,33.23,2,1295.97,Tshirts,USA,Small
2003,26,100,5,2921.62,Tshirts,Spain,Small
2003,44,100,1,5568.64,Tshirts,USA,Medium
2003,20,96.99,7,1939.8,Tshirts,USA,Small
2003,40,94.62,1,3784.8,Tshirts,Finland,Medium
2003,23,100,3,2802.09,Tshirts,Australia,Small
2003,24,99.36,8,2384.64,Tshirts,Singapore,Small
2003,29,100,7,2915.66,Tshirts,Italy,Small
2003,49,100,2,5795.72,Tshirts,Spain,Medium
2003,34,100,2,3699.88,Tshirts,USA,Medium
2003,28,100,3,2980.6,Tshirts,USA,Small
2003,25,100,15,2873,Tshirts,Norway,Small
2003,26,86.68,3,2253.68,Tshirts,USA,Small
2003,34,100,15,3576.12,Tshirts,Spain,Medium
2003,29,100,4,3276.13,Tshirts,Australia,Medium
2003,20,90.57,1,1811.4,Tshirts,USA,Small
2003,42,91.55,5,3845.1,Tshirts,USA,Medium
2003,22,100,3,2571.14,Tshirts,Italy,Small
2003,47,100,12,5035.11,Tshirts,USA,Medium
2003,20,100,4,2279,Tshirts,Australia,Small
2003,33,97.39,10,3213.87,Tshirts,Canada,Medium
2003,26,63.76,3,1657.76,Tshirts,Italy,Small
2003,29,85.49,9,2479.21,Tshirts,Australia,Small
2003,46,77.52,4,3565.92,Tshirts,Spain,Medium
2003,33,84.77,15,2797.41,Tshirts,USA,Small
2003,48,78.25,10,3756,shorts,USA,Medium
2003,31,68.71,10,2130.01,shorts,Philippines,Small
2003,29,71.14,14,2063.06,shorts,France,Small
2003,23,87.31,11,2008.13,shorts,USA,Small
2003,31,64.67,11,2004.77,shorts,USA,Small
2003,23,67.1,6,1543.3,shorts,USA,Small
2003,24,94.58,6,2269.92,shorts,Australia,Small
2003,28,71.14,1,1991.92,shorts,France,Small
2003,44,66.29,7,2916.76,shorts,Germany,Small
2003,31,100,3,3224.31,Sports clothes,Norway,Medium
2003,32,100,7,3667.52,Sports clothes,France,Medium
2003,43,96.31,3,4141.33,Sports clothes,Spain,Medium
2003,26,100,3,2829.58,Sports clothes,USA,Small
2003,27,100,10,3068.55,Sports clothes,Finland,Medium
2003,24,100,1,2634.96,Sports clothes,Austria,Small
2003,22,100,8,2436.72,Sports clothes,UK,Small
2003,46,100,13,4607.36,Sports clothes,Spain,Medium
2003,37,97.27,3,3598.99,Sports clothes,France,Medium
2003,49,80.9,14,3964.1,Sports clothes,USA,Medium
2003,20,92.9,8,1858,Sports clothes,USA,Small
2003,22,100,6,2461.36,Sports clothes,Australia,Small
2003,23,100,1,2642.01,Sports clothes,Spain,Small
2003,33,93.9,12,3098.7,Sports clothes,USA,Medium
2003,28,100,7,3244.36,Sports clothes,USA,Medium
2003,44,98.89,7,4351.16,Sports clothes,Norway,Medium
2003,27,43.45,13,1173.15,Sports clothes,Philippines,Small
2003,31,44.66,17,1384.46,Sports clothes,France,Small
2003,33,40.23,14,1327.59,Sports clothes,USA,Small
2003,31,35.8,1,1109.8,Sports clothes,USA,Small
2003,35,35.4,9,1239,Sports clothes,USA,Small
2003,26,39.83,9,1035.58,Sports clothes,Australia,Small
2003,34,45.46,4,1545.64,Sports clothes,France,Small
2003,46,32.99,1,1517.54,Sports clothes,Spain,Small
2003,35,47.62,11,1666.7,Sports clothes,Spain,Small
2003,28,55.73,2,1560.44,Sports clothes,France,Small
2003,45,51.95,13,2337.75,Sports clothes,USA,Small
2003,24,45.99,7,1103.76,Sports clothes,Finland,Small
2003,41,63.85,5,2617.85,Sports clothes,Finland,Small
2003,48,45.99,14,2207.52,Sports clothes,Singapore,Small
2003,50,63.31,3,3165.5,Sports clothes,UK,Medium
2003,33,62.77,8,2071.41,Sports clothes,Spain,Small
2003,32,43.29,8,1385.28,Sports clothes,USA,Small
2003,27,60.06,9,1621.62,Sports clothes,USA,Small
2003,49,65.87,4,3227.63,Underwares,Spain,Medium
2003,27,63.38,1,1711.26,Underwares,Belgium,Small
2003,29,70.84,6,2054.36,Underwares,USA,Small
2003,42,74.57,16,3131.94,Underwares,USA,Medium
2003,33,50.95,2,1681.35,Underwares,Australia,Small
2003,44,53.44,7,2351.36,Underwares,Singapore,Small
2003,22,64,6,1408,Underwares,Italy,Small
2003,48,50.95,1,2445.6,Underwares,Spain,Small
2003,33,54.68,1,1804.44,Underwares,USA,Small
2003,45,56.55,2,2544.75,Underwares,USA,Small
2003,45,75.63,7,3403.35,Sports clothes,Norway,Medium
2003,23,68.52,1,1575.96,Sports clothes,USA,Small
2003,26,62.7,7,1630.2,Sports clothes,Spain,Small
2003,28,60.76,7,1701.28,Sports clothes,USA,Small
2003,49,58.18,4,2850.82,Sports clothes,Singapore,Small
2003,49,54.94,5,2692.06,Sports clothes,Austria,Small
2003,29,74.98,12,2174.42,Sports clothes,UK,Small
2003,49,64.64,4,3167.36,Sports clothes,USA,Medium
2003,39,54.94,7,2142.66,Sports clothes,France,Small
2003,36,58.82,2,2117.52,Sports clothes,Canada,Small
2003,33,72.92,5,2406.36,Sports clothes,Italy,Small
2003,29,72.23,11,2094.67,Sports clothes,Australia,Small
2003,49,57.1,6,2797.9,Sports clothes,Spain,Small
2003,20,81.86,1,1637.2,Sports clothes,Belgium,Small
2003,31,73.61,12,2281.91,Sports clothes,USA,Small
2003,31,100,16,3669.78,Underwares,Philippines,Medium
2003,25,86.74,3,2168.5,Underwares,France,Small
2003,30,89.8,17,2694,Underwares,USA,Small
2003,27,100,4,3251.34,Underwares,USA,Medium
2003,23,100,12,2347.15,Underwares,USA,Small
2003,34,100,12,3920.88,Underwares,Australia,Medium
2003,22,100,7,2514.6,Underwares,France,Small
2003,42,85.72,4,3600.24,Underwares,Spain,Medium
2003,39,40.15,6,1565.85,Underwares,Italy,Small
2003,49,50.62,12,2480.38,Underwares,Australia,Small
2003,27,50.19,7,1355.13,Underwares,Spain,Small
2003,34,36.66,1,1246.44,Underwares,USA,Small
2003,20,41.02,1,820.4,Underwares,Spain,Small
2003,48,51.93,13,2492.64,Underwares,USA,Small
2003,29,38.4,1,1113.6,Underwares,USA,Small
2003,33,100,7,3705.24,Tshirts,Spain,Medium
2003,27,100,3,2843.91,Tshirts,USA,Small
2003,46,100,9,6176.42,Tshirts,USA,Medium
2003,44,100,3,5500.44,Tshirts,Finland,Medium
2003,26,100,1,3220.1,Tshirts,Finland,Medium
2003,48,94.92,10,4556.16,Tshirts,Singapore,Medium
2003,23,100,9,3114.89,Tshirts,Italy,Medium
2003,45,100,4,4948.2,Tshirts,Spain,Medium
2003,49,100,4,5161.17,Tshirts,USA,Medium
2003,28,94.92,5,2657.76,Tshirts,USA,Small
2003,32,53.31,2,1705.92,trouser,Spain,Small
2003,21,49.21,11,1033.41,trouser,Singapore,Small
2003,46,69.12,4,3179.52,trouser,USA,Medium
2003,42,49.79,14,2091.18,trouser,USA,Small
2003,31,57.41,13,1779.71,trouser,Spain,Small
2003,38,66.78,5,2537.64,trouser,Singapore,Small
2003,38,64.44,4,2448.72,trouser,Italy,Small
2003,20,48.62,15,972.4,trouser,USA,Small
2003,46,62.09,7,2856.14,trouser,USA,Small
2003,34,82.99,14,2821.66,Tshirts,Philippines,Small
2003,44,74.85,1,3293.4,Tshirts,France,Medium
2003,44,96,15,4224,Tshirts,USA,Medium
2003,38,81.36,2,3091.68,Tshirts,USA,Medium
2003,31,71.6,10,2219.6,Tshirts,USA,Small
2003,48,80.55,10,3866.4,Tshirts,Australia,Medium
2003,21,93.56,5,1964.76,Tshirts,France,Small
2003,40,66.72,2,2668.8,Tshirts,Spain,Small
2003,41,70.67,5,2897.47,Tshirts,Denmark,Small
2003,25,76.67,14,1916.75,Tshirts,Austria,Small
2003,31,60,5,1860,Tshirts,UK,Small
2003,41,64,2,2624,Tshirts,USA,Small
2003,43,64.67,1,2780.81,Tshirts,Spain,Small
2003,43,75.34,12,3239.62,Tshirts,Sweden,Medium
2003,24,76,3,1824,Tshirts,Spain,Small
2003,21,54,3,1134,Tshirts,USA,Small
2003,23,64.67,9,1487.41,Tshirts,Spain,Small
2003,31,100,7,3312.97,trouser,Italy,Medium
2003,47,82.21,13,3863.87,trouser,Australia,Medium
2003,24,77.64,8,1863.36,trouser,Spain,Small
2003,36,100,2,3945.96,trouser,USA,Medium
2003,48,100,2,4954.08,trouser,Spain,Medium
2003,28,98.65,14,2762.2,trouser,USA,Small
2003,48,83.12,2,3989.76,trouser,USA,Medium
2003,29,70.15,12,2034.35,trouser,Denmark,Small
2003,38,79.68,6,3027.84,trouser,Singapore,Medium
2003,32,97,3,3104,trouser,Spain,Medium
2003,43,84.01,9,3612.43,trouser,USA,Medium
2003,31,87.48,8,2711.88,trouser,Spain,Small
2003,29,100,3,3013.97,trouser,USA,Medium
2003,31,88.34,10,2738.54,trouser,Spain,Small
2003,30,94.4,10,2832,trouser,USA,Small
2003,50,94.4,2,4720,trouser,USA,Medium
2003,30,100,16,3177.3,trouser,Italy,Medium
2003,29,94.14,7,2730.06,trouser,Austria,Small
2003,22,85.99,8,1891.78,trouser,USA,Small
2003,26,100,11,2612.48,trouser,USA,Small
2003,32,91.43,9,2925.76,trouser,Finland,Small
2003,29,100,5,2940.02,trouser,Sweden,Small
2003,34,96.86,8,3293.24,trouser,France,Medium
2003,24,99.57,5,2389.68,trouser,UK,Small
2003,24,90.52,2,2172.48,trouser,Spain,Small
2003,34,100,9,3763.46,trouser,Italy,Medium
2003,24,100,15,2584.8,trouser,Australia,Small
2003,40,100,1,4427.6,trouser,USA,Medium
2003,26,82.77,4,2152.02,trouser,USA,Small
2003,20,100,2,2353.4,trouser,Finland,Small
2003,31,100,16,3431.39,trouser,USA,Medium
2003,22,87.75,1,1930.5,trouser,France,Small
2003,42,100,1,4774.56,trouser,Philippines,Medium
2003,31,65.77,3,2038.87,Sports clothes,Denmark,Small
2003,38,65.77,12,2499.26,Sports clothes,Austria,Small
2003,45,85.29,3,3838.05,Sports clothes,UK,Medium
2003,31,85.29,16,2643.99,Sports clothes,USA,Small
2003,36,64.33,1,2315.88,Sports clothes,USA,Small
2003,46,70.11,10,3225.06,Sports clothes,Sweden,Medium
2003,32,76.62,1,2451.84,Sports clothes,Spain,Small
2003,39,57.82,1,2254.98,Sports clothes,USA,Small
2003,50,78.79,7,3939.5,Sports clothes,Spain,Medium
2003,42,100,6,4460.82,Tshirts,Norway,Medium
2003,42,100,10,4758.18,Tshirts,France,Medium
2003,45,100,6,4597.2,Tshirts,Spain,Medium
2003,36,100,6,4114.8,Tshirts,USA,Medium
2003,20,100,3,2104,Tshirts,Singapore,Small
2003,39,81.93,4,3195.27,Tshirts,Austria,Medium
2003,42,85.98,11,3611.16,Tshirts,UK,Medium
2003,23,86.99,3,2000.77,Tshirts,USA,Small
2003,26,89.01,6,2314.26,Tshirts,France,Small
2003,33,100,1,3871.89,Tshirts,Canada,Medium
2003,32,100,1,3986.56,Nike,Italy,Medium
2003,24,100,7,3417.12,Nike,Australia,Medium
2003,27,99.67,2,2691.09,Nike,Spain,Small
2003,20,100,13,2752.6,Nike,USA,Small
2003,36,100,8,4527.72,Nike,USA,Medium
2003,29,100,8,3957.05,Nike,Norway,Medium
2003,44,74.4,8,3273.6,Nike,Italy,Medium
2003,43,76,14,3268,Nike,Australia,Medium
2003,28,96,3,2688,Nike,USA,Small
2003,43,86.4,1,3715.2,Nike,Finland,Medium
2003,48,96,15,4608,Nike,USA,Medium
2003,38,82.4,3,3131.2,Nike,USA,Medium
2003,39,81.14,6,3164.46,Tshirts,Denmark,Medium
2003,36,100,1,4219.2,Tshirts,Spain,Medium
2003,42,91.15,6,3828.3,Tshirts,UK,Medium
2003,21,100,3,2334.99,Tshirts,USA,Small
2003,50,88.15,2,4407.5,Tshirts,Spain,Medium
2003,24,100,13,2812.8,Tshirts,Sweden,Small
2003,44,92.16,4,4055.04,Tshirts,Spain,Medium
2003,37,100,4,3891.66,Tshirts,USA,Medium
2003,27,92.16,10,2488.32,Tshirts,Spain,Small
2003,22,100,7,2556.18,Tshirts,Denmark,Small
2003,45,83.42,1,3753.9,Tshirts,Singapore,Medium
2003,30,85.41,7,2562.3,Tshirts,UK,Small
2003,38,85.41,4,3245.58,Tshirts,USA,Medium
2003,20,100,3,2204.6,Tshirts,Spain,Small
2003,28,100,14,3003,Tshirts,Sweden,Medium
2003,24,100,5,2526.48,Tshirts,Spain,Small
2003,22,79.45,5,1747.9,Tshirts,USA,Small
2003,35,93.35,11,3267.25,Tshirts,Spain,Medium
2003,48,61.44,10,2949.12,Nike,Italy,Small
2003,26,59.22,1,1539.72,Nike,Austria,Small
2003,26,85.13,2,2213.38,Nike,USA,Small
2003,34,85.87,5,2919.58,Nike,USA,Small
2003,44,85.87,3,3778.28,Nike,Finland,Medium
2003,39,82.91,17,3233.49,Nike,USA,Medium
2003,45,76.25,2,3431.25,Nike,France,Medium
2003,40,63.67,2,2546.8,Nike,Philippines,Small
2003,48,52.64,15,2526.72,Nike,Italy,Small
2003,28,48.17,6,1348.76,Nike,Austria,Small
2003,21,41.71,7,875.91,Nike,USA,Small
2003,37,50.65,10,1874.05,Nike,USA,Small
2003,34,49.16,8,1671.44,Nike,Finland,Small
2003,40,41.71,4,1668.4,Nike,Sweden,Small
2003,45,51.15,7,2301.75,Nike,France,Small
2003,28,52.14,4,1459.92,Nike,UK,Small
2003,29,41.71,1,1209.59,Nike,Spain,Small
2003,25,56.78,8,1419.5,Tshirts,Denmark,Small
2003,50,43.68,2,2184,Tshirts,Singapore,Small
2003,32,64.97,8,2079.04,Tshirts,UK,Small
2003,39,44.23,5,1724.97,Tshirts,USA,Small
2003,50,60.06,4,3003,Tshirts,Spain,Medium
2003,38,48.59,15,1846.42,Tshirts,Sweden,Small
2003,40,50.23,6,2009.2,Tshirts,Spain,Small
2003,28,64.43,6,1804.04,Tshirts,USA,Small
2003,42,50.23,12,2109.66,Tshirts,Spain,Small
2004,41,100,14,4708.44,Tshirts,France,Medium
2004,37,100,1,3965.66,Tshirts,Australia,Medium
2004,23,100,7,2333.12,Tshirts,USA,Small
2004,28,100,2,3188.64,Tshirts,USA,Medium
2004,34,100,2,3676.76,Tshirts,USA,Medium
2004,45,92.83,1,4177.35,Tshirts,France,Medium
2004,36,100,6,4099.68,Tshirts,USA,Medium
2004,23,100,9,2597.39,Tshirts,Finland,Small
2004,41,100,5,4394.38,Tshirts,Norway,Medium
2004,46,94.74,1,4358.04,Tshirts,USA,Medium
2004,42,100,1,4396.14,Tshirts,USA,Medium
2004,41,100,9,7737.93,Tshirts,Austria,Large
2004,20,72.55,13,1451,Tshirts,Australia,Small
2004,35,100,3,6075.3,trouser,USA,Medium
2004,29,100,2,6463.23,trouser,USA,Medium
2004,34,100,9,6120.34,trouser,USA,Medium
2004,32,100,6,7680.64,trouser,Japan,Large
2004,21,100,9,4905.39,trouser,Australia,Medium
2004,34,100,2,8014.82,trouser,Italy,Large
2004,37,100,11,7136.19,trouser,Sweden,Large
2004,47,100,6,10172.7,trouser,France,Large
2004,48,100,3,11623.7,trouser,USA,Large
2004,40,100,1,6000.4,trouser,USA,Medium
2004,26,100,3,3003,trouser,USA,Medium
2004,30,100,1,3944.7,trouser,Australia,Medium
